"coreid","goodQualityAccessURI","scientificName","caption","comments","tag"
4517414,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_1499_specimen_1620589848.jpg","Pentagenella akompsa","","","HasOrganism"
4517414,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_1499_ascomata_1620589878.jpg","Pentagenella akompsa","","","HasOrganism"
4517414,"https://lichenportal.org/imglib/lichens/NCU/202105/20210509_154544_1620596162.jpg","Pentagenella akompsa","","apothecial section","HasOrganism"
4517415,"https://lichenportal.org/imglib/lichens/ASU/ASUL001/SEDONA_0701_Candelariella_aure_1620659315.jpg","Candelariella aurella","Candelariella aurelia (Neil 559, SEDONA_0701)","","HasOrganism"
1814789,"https://lichenportal.org/imglib/lichens/CINC/CINC-L-0004/CINC-L-0004847_1620668873.jpg","Peltigera elisabethae","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
4517439,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_768_acsomata_1620677489.jpg","Bactrospora brevispora","","","HasOrganism"
4517439,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_768_sect_in_water_2_1620677544.jpg","Bactrospora brevispora","","apothecial section in water","HasOrganism"
4517439,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_768_squash_in_KI_3_1620677606.jpg","Bactrospora brevispora","","squash in KI","HasOrganism"
4517439,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_768_spores_in_water_1620677655.jpg","Bactrospora brevispora","","spores in water","HasOrganism"
4517439,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_768_ascus_and_spore_1620677792.jpg","Bactrospora brevispora","","Ascus and spore in KI","HasOrganism"
4377771,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0682_Stigmidium_epixant_1620708752.jpeg","Stigmidium epixanthum","Stigmidium epixanthum (Neil 542D SEDONA_0682)","","HasOrganism"
3358721,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0100_Peltigera_ponojens_1621181905.jpg","Peltigera ponojensis","Peltigera ponojensis (Neil 93 SEDONA_0100)","","HasOrganism"
4519600,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0708_Tephromela_atra_1621189696.jpg","Tephromela atra","Tephromela atra cf. (NEIL 566 SEDONA_0708)","","HasOrganism"
4519601,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0709_Rinodina_intermedi_1621191858.jpg","Rinodina intermedia","Rinodina intermedia (Neil 567 SEDONA_0709)","","HasOrganism"
3407519,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0220_Collema_polycarpon_1621265750.jpeg","Collema polycarpon","Collema polycarpon (Neil 48C SEDONA_0220)","","HasOrganism"
4519604,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0710_Toninia_ruginosa_f_1621369330.jpg","Toninia ruginosa f. ruginosa","Toninia ruginosa f. ruginosa (Neil 568A SEDONA_0710)","","HasOrganism"
4519605,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0711_Candelariella_aure_1621369470.jpg","Candelariella aurella","Candelaria concolor (Neil 568B Sedona_0711)","","HasOrganism"
764654,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000268_1621435781.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
764651,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000269_1621435949.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
764563,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000270_1621436246.jpg","Arthonia rubella","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761680,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000213_1621436796.jpg","Coniocarpon rubrocinctum","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762657,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000283_1621436928.jpg","Arthonia sanguinea","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762803,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000271_1621437183.jpg","Arthonia","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760585,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000290_1621437352.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760585,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000290_2_1621437475.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1016434,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000291_1621437606.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1016434,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000291_2_1621437727.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760512,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000292_1621437856.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760512,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000292_2_1621437969.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
3776514,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0006/NCU-L-0006254_1621438129.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762965,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000295_1621438264.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762965,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000295_2_1621438386.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
763025,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000294_1621438498.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
763025,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000294_2_1621438579.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
763026,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000293_1621441597.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
763026,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000293_2_1621441702.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761176,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000297_1621441867.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761239,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000298_1621441991.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761239,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000298_2_1621442077.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761230,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000299_1621442286.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1442138,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0003/NCU-L-0003769_1621442461.jpg","Arthonia susa","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
763053,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000296_1621442607.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
763053,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000296_2_1621442699.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762646,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000300_1621442822.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762949,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000301_1621442964.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762949,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000301_2_1621443066.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762866,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000302_1621443186.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762866,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000302_2_1621443277.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760838,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000303_1621443408.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760838,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000303_2_1621443502.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1243453,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0003/NCU-L-0003425_1621443640.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
763344,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000304_1621443802.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
763307,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000305_1621443942.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
763307,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000305_2_1621444025.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760571,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000306_1621444143.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
760571,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000306_2_1621444227.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762937,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000307_1621444522.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762937,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000307_2_1621444688.jpg","Arthonia susa","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
762579,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000308_1621445017.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762538,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000309_1621445224.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762538,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000309_2_1621445326.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762539,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000310_1621445477.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762539,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000310_2_1621445565.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
764602,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000311_1621445689.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
764607,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000312_1621445802.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761331,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000313_1621445910.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761331,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000313_2_1621446014.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
761042,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000314_1621446167.jpg","Arthonia susa","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
4568746,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_2040_Arthonia_norvegica_1621785284.jpg","Arthonia norvegica","","","HasOrganism"
4568746,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_2040_A_norvegica_ascomata_1621785316.jpg","Arthonia norvegica","","","HasOrganism"
4568746,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_2040_A_norvegica_sect_1621785348.jpg","Arthonia norvegica","","apothecial section","HasOrganism"
4568746,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_2040_A_norvegica_spore_2_1621785383.jpg","Arthonia norvegica","","spore","HasOrganism"
4568746,"https://lichenportal.org/imglib/lichens/NCU/202105/Dart_2040_A_norvegica_sect_in__1621787519.jpg","Arthonia norvegica","","section in K","HasOrganism"
4568747,"https://lichenportal.org/imglib/lichens/NCU/202105/Nelson_42039_specimen_1621788465.jpg","Chrysothrix xanthina","","","HasOrganism"
4568747,"https://lichenportal.org/imglib/lichens/NCU/202105/Nelson_42039_thallus_1621788498.jpg","Chrysothrix xanthina","","","HasOrganism"
4568747,"https://lichenportal.org/imglib/lichens/NCU/202105/Nelson_42039_granules_1621788541.jpg","Chrysothrix xanthina","","granules","HasOrganism"
4568748,"https://lichenportal.org/imglib/lichens/NCU/202105/20210523_130839_1621789660.jpg","Usnea strigosa","","","HasOrganism"
4568749,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0006/Parmotrema_rampoddense_Nelson__1621793312.jpg","Parmotrema rampoddense","","","HasOrganism"
4568749,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0006/Parmotrema_rampoddense_3_Nelso_1621793353.jpg","Parmotrema rampoddense","","","HasOrganism"
4568750,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0006/Cladonia_mateocyatha_Nelson_42_1621794450.jpg","Cladonia mateocyatha","","","HasOrganism"
4568751,"https://lichenportal.org/imglib/lichens/NCU/202105/3934_Traponora_varians_1621853264.jpg","Xanthosyne varians","","","HasOrganism"
4568751,"https://lichenportal.org/imglib/lichens/NCU/202105/3934_section_1_1621853293.jpg","Xanthosyne varians","","apothecial section","HasOrganism"
4568752,"https://lichenportal.org/imglib/lichens/NCU/202105/3935_Rinodina_maculans_1621853995.jpg","Rinodina pachysperma","","","HasOrganism"
4568752,"https://lichenportal.org/imglib/lichens/NCU/202105/3935_section_1621854022.jpg","Rinodina pachysperma","","apothecial section","HasOrganism"
4568753,"https://lichenportal.org/imglib/lichens/NCU/202105/3936_Phaeophyscia_pusilloides_1621854728.jpg","Phaeophyscia pusilloides","","","HasOrganism"
4568753,"https://lichenportal.org/imglib/lichens/NCU/202105/3936_P_pusilloides_1621854751.jpg","Phaeophyscia pusilloides","","","HasOrganism"
1608813,"https://lichenportal.org/imglib/lichens/FH/barcode-00394/Cora_timucua_Rapp_581_Nov_1922_1621976210.jpg","Dictyonema glabratum","Cora timucua (wet herbarium specimen)","","HasOrganism"
1132743,"https://lichenportal.org/imglib/lichens/MICH/00102/cora_timucua_Thaxter_7271_7495_1621976560.jpg","Cora pavonia","Cora timucua (wet herbarium specimen, lower side)","","HasOrganism"
1132743,"https://lichenportal.org/imglib/lichens/MICH/00102/Cora_timucua_Thaxter_7271_WET__1621976588.jpg","Cora pavonia","Cora timucua (wet herbarium specimen)","","HasOrganism"
1132744,"https://lichenportal.org/imglib/lichens/MICH/00102/cora_timucua_true_sn_7514_RL_1621976656.jpg","Cora pavonia","Cora timucua (wet herbarium specimen, lower side)","","HasOrganism"
4519602,"https://lichenportal.org/imglib/lichens/CSU_Lichens/CSU-L-1/Teloschistes1382q_1621976764.jpg","Teloschistes exilis","","","HasOrganism"
4581375,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0714_Dermatocarpon_lept_1622217688.jpeg","Dermatocarpon leptophyllodes","Dermatocarpon leptophyllodes (NEIL 571 SEDONA_0714)","","HasOrganism"
4581379,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0718_Physconia_muscigen_1622217995.jpg","Physconia muscigena","Physconia muscigena (Neil 575 SEDONA_0718)","","HasOrganism"
4581377,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0716_Collema_coccophoru_1622218148.jpeg","Collema coccophorum","Collema coccophorum (NEIL 573 SEDONA_0716)","","HasOrganism"
4581378,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0717_Physconia_isidiomu_1622218310.jpeg","Physconia isidiomuscigena","Physconia isidiomuscigena (Nei 574 SEDONA_0717)","","HasOrganism"
4581376,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0715_Aspicilia_contorta_1622218506.jpg","Aspicilia contorta","Aspicilia contorta (Neil 572 SEDONA_0715)","","HasOrganism"
4581374,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0713_Psora_tuckermanii_1622218723.jpeg","Psora tuckermanii","Psora tuckermanii (Neil 570 SEDONA_0713))","","HasOrganism"
4581372,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0569_Buellia_venusta_1622218866.jpg","Buellia venusta","Buellia venusta (NEIL 569 SEDONA_0712)","","HasOrganism"
3397221,"https://lichenportal.org/imglib/lichens/ASU/ASUL012/SEDONA_0205_Xanthomendoza_fulv_1622315889.jpg","Xanthomendoza ulophyllodes","Xanthomendoza ulophyllodes (Neil 175, SEDONA_0205)","","HasOrganism"
3128234,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0005/gbp_3716_1622410543.jpg","Teloschistes chrysophthalmus","","","HasOrganism"
764572,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0003/Lowe_sn_Teloschistes_exilis_1622410728.jpg","Teloschistes exilis","","","HasOrganism"
761477,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/gbp_1662_P_arboreum_1622411170.jpg","Placidium arboreum","","","HasOrganism"
761477,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/gbp_1662_perithecia_1622411199.jpg","Placidium arboreum","","","HasOrganism"
764605,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/2437_P_perithecia_1622411553.jpg","Placidium arboreum","","","HasOrganism"
764605,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/gbp_2437_P_arboreum_1622411905.jpg","Placidium arboreum","","","HasOrganism"
3753311,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0006/NCU-L-0006136_1622559152.jpg","Arthonia vernans","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762123,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000279_1622559325.jpg","Arthonia apatetica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762123,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000279_2_1622559449.jpg","Arthonia apatetica","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762036,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000239_1622559651.jpg","Arthonia tetramera","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762705,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000272_1622559811.jpg","Arthonia","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1016439,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000273_1622559979.jpg","Arthonia","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1016444,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000274_1622560155.jpg","Arthonia","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
1016446,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000275_1622560306.jpg","Arthonia","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
3776499,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0006/NCU-L-0006261_1622560462.jpg","Arthonia","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
760899,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000276_1622560623.jpg","Arthonia","","","HasIDLabel,HasLabel,HasOrganism,TypedText"
763046,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000277_1622560772.jpg","Arthonia","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
763046,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000277_2_1622560889.jpg","Arthonia","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
762704,"https://lichenportal.org/imglib/lichens/NCU/NCU-L-0000/NCU-L-0000278_1622561039.jpg","Arthonia","","","Handwriting,HasIDLabel,HasLabel,HasOrganism,TypedText"
